Date;Heures;Conso_stade;Conso_scolaire;Conso_inactif;Conso_Actif;Solaire
20/11/2020;22:00;0.627;3.6;3.4;2.6;0
20/11/2020;23:00;0.561;3.3;2.8;1.8;0
21/11/2020;00:00;0.594;2.64;1.95;0.73;0
21/11/2020;01:00;0.561;2.25;1.2;0.65;0
21/11/2020;02:00;0.363;1.95;0.9;0.58;0
21/11/2020;03:00;0.3465;1.98;0.85;0.57;0
21/11/2020;04:00;0.33;1.8;0.62;0.56;0
21/11/2020;05:00;0.396;2.1;0.6;0.9;0
21/11/2020;06:00;0.363;2.4;0.58;1.9;0
21/11/2020;07:00;0.297;2.1;1;2.9;0
21/11/2020;08:00;0.297;1.95;1.3;2.4;232
21/11/2020;09:00;0.2805;1.98;1.5;1.8;835
21/11/2020;10:00;0.231;1.8;1.7;1.2;1565
21/11/2020;11:00;0.2475;2.1;1.9;1.1;2120
21/11/2020;12:00;0.297;1.95;2.1;1.6;2306
21/11/2020;13:00;0.2805;2.25;2.15;1.8;1890
21/11/2020;14:00;0.2541;1.95;2.45;1.5;1227
21/11/2020;15:00;0.2904;2.01;2.5;1.4;652
21/11/2020;16:00;0.3102;1.8;2.51;1.55;278
21/11/2020;17:00;0.528;2.1;2.35;1.9;151
21/11/2020;18:00;0.627;2.67;2.62;2.55;0
21/11/2020;19:00;0.66;2.25;2.65;2.7;0
21/11/2020;20:00;0.627;1.95;2.7;2;0
21/11/2020;21:00;0.597;2.1;2.83;2.4;0
21/11/2020;22:00;0.561;1.8;2.9;2.5;0
21/11/2020;23:00;0.528;2.13;3.1;1.9;0
22/11/2020;00:00;0.594;0.9;1.47;1.8;0
22/11/2020;01:00;0.561;0.7;1.1;1.1;0
22/11/2020;02:00;0.363;0.6;0.9;0.73;0
22/11/2020;03:00;0.3465;0.65;0.85;0.67;0
22/11/2020;04:00;0.33;0.5;0.62;0.67;0
22/11/2020;05:00;0.396;0.7;0.6;0.59;0
22/11/2020;06:00;0.363;1.86;0.58;1.3;0
22/11/2020;07:00;0.297;1.89;1;1.9;0
22/11/2020;08:00;0.297;1.9;1.3;2.4;212
22/11/2020;09:00;0.2805;1.92;1.4;2.5;617
22/11/2020;10:00;0.231;1.8;1.6;2.47;976
22/11/2020;11:00;0.2475;2;1.9;2;1378
22/11/2020;12:00;0.297;2.2;2.1;2.53;1562
22/11/2020;13:00;0.2805;1.2;2.15;2.8;1317
22/11/2020;14:00;0.2541;1.95;2.45;2.1;963
22/11/2020;15:00;0.2904;1.83;2.5;1.9;591
22/11/2020;16:00;0.3102;1.8;2.51;2.06;286
22/11/2020;17:00;0.528;2.1;2.35;1.2;0
22/11/2020;18:00;0.627;2.7;2.62;2.57;0
22/11/2020;19:00;0.66;1.15;2.65;2.8;0
22/11/2020;20:00;0.627;1.95;2.7;2.9;0
22/11/2020;21:00;0.597;0.49;2.52;3.1;0
22/11/2020;22:00;0.561;1.8;2.1;2.87;0
22/11/2020;23:00;0.528;1.6;1.4;2.02;0
23/11/2020;00:00;0.561;2.64;0.86;0.86;0
23/11/2020;01:00;0.495;2.25;0.73;0.73;0
23/11/2020;02:00;0.297;1.95;0.6;0.9;0
23/11/2020;03:00;0.297;1.98;0.6;0.9;0
23/11/2020;04:00;0.297;1.8;0.6;0.9;0
23/11/2020;05:00;0.396;2.1;1;1.5;0
23/11/2020;06:00;0.363;3.9;1.8;2.7;0
23/11/2020;07:00;0.297;5.1;1.9;2.9;0
23/11/2020;08:00;0.297;9.3;1.6;2.4;169
23/11/2020;09:00;0.2805;10.8;1.2;1.8;555
23/11/2020;10:00;0.264;12;0.53;0.9;1340
23/11/2020;11:00;0.264;12.6;0.54;0.8;1799
23/11/2020;12:00;0.264;11.1;0.53;0.95;1994
23/11/2020;13:00;0.264;6.6;0.53;1.1;1901
23/11/2020;14:00;0.264;11.7;0.53;1.05;1561
23/11/2020;15:00;0.297;12.3;0.55;0.9;1067
23/11/2020;16:00;0.297;12.9;0.53;1.1;379
23/11/2020;17:00;0.528;14.1;1.2;1.8;0
23/11/2020;18:00;0.594;9.24;2.54;2.53;0
23/11/2020;19:00;0.627;7.5;2.27;2.26;0
23/11/2020;20:00;0.627;6.6;1.4;1.4;0
23/11/2020;21:00;0.594;5.7;1.87;1.86;0
23/11/2020;22:00;0.627;3.6;1.26;1.26;0
23/11/2020;23:00;0.561;3.3;1.2;1.2;0
24/11/2020;00:00;0.561;2.64;0.73;0.73;0
24/11/2020;01:00;0.495;2.25;0.6;0.6;0
24/11/2020;02:00;0.297;1.95;0.57;0.56;0
24/11/2020;03:00;0.297;1.98;0.56;0.56;0
24/11/2020;04:00;0.297;1.8;0.55;0.56;0
24/11/2020;05:00;0.396;2.1;1;1;0
24/11/2020;06:00;0.363;3.9;1.8;2.7;0
24/11/2020;07:00;0.297;5.1;1.9;2.9;0
24/11/2020;08:00;0.297;9.3;1.6;2.4;234
24/11/2020;09:00;0.2805;10.8;1.2;1.8;956
24/11/2020;10:00;0.264;12;0.51;0.9;1796
24/11/2020;11:00;0.264;12.6;0.53;0.85;2386
24/11/2020;12:00;0.264;11.1;0.49;1;2537
24/11/2020;13:00;0.264;6.6;0.53;1.05;2234
24/11/2020;14:00;0.264;11.7;0.54;0.78;1811
24/11/2020;15:00;0.297;12.3;0.53;0.92;1130
24/11/2020;16:00;0.297;12.9;0.53;0.99;429
24/11/2020;17:00;0.528;14.1;1.2;1.2;0
24/11/2020;18:00;0.594;9.24;2.53;2.53;0
24/11/2020;19:00;0.627;7.5;2.26;2.26;0
24/11/2020;20:00;0.627;6.6;1.4;1.4;0
24/11/2020;21:00;0.594;5.7;1.86;1.86;0
24/11/2020;22:00;0.627;3.6;1.27;1.26;0
24/11/2020;23:00;0.561;3.3;1.2;1.2;0
25/11/2020;00:00;0.561;0.9;0.86;0.73;0
25/11/2020;01:00;0.495;0.7;0.73;0.6;0
25/11/2020;02:00;0.297;0.6;0.6;0.56;0
25/11/2020;03:00;0.297;0.65;0.6;0.57;0
25/11/2020;04:00;0.297;0.5;0.6;0.56;0
25/11/2020;05:00;0.396;0.7;1;1;0
25/11/2020;06:00;0.363;1.86;1.8;2.7;0
25/11/2020;07:00;0.297;1.89;1.9;2.9;0
25/11/2020;08:00;0.297;1.9;1.6;2.4;205
25/11/2020;09:00;0.2805;1.92;1.2;1.8;754
25/11/2020;10:00;0.264;1.8;0.53;0.96;1738
25/11/2020;11:00;0.264;2;0.54;1.03;2364
25/11/2020;12:00;0.264;2.2;0.53;0.91;2520
25/11/2020;13:00;0.264;1.2;0.53;0.85;2426
25/11/2020;14:00;0.264;1.95;0.53;0.93;1935
25/11/2020;15:00;0.297;1.83;0.55;1.1;1069
25/11/2020;16:00;0.297;1.8;0.53;0.69;338
25/11/2020;17:00;0.528;2.1;1.2;1.2;0
25/11/2020;18:00;0.594;2.7;2.54;2.53;0
25/11/2020;19:00;0.627;1.15;2.27;2.26;0
25/11/2020;20:00;0.627;1.95;1.4;1.4;0
25/11/2020;21:00;0.594;0.49;1.87;1.87;0
25/11/2020;22:00;0.627;1.8;1.26;1.26;0
25/11/2020;23:00;0.561;1.6;1.2;1.2;0
26/11/2020;00:00;0.561;2.64;0.73;0.73;0
26/11/2020;01:00;0.495;2.25;0.6;0.6;0
26/11/2020;02:00;0.297;1.95;0.57;0.56;0
26/11/2020;03:00;0.297;1.98;0.56;0.56;0
26/11/2020;04:00;0.297;1.8;0.55;0.56;0
26/11/2020;05:00;0.396;2.1;1;1;0
26/11/2020;06:00;0.363;3.9;1.8;2.7;0
26/11/2020;07:00;0.297;5.1;1.9;2.9;0
26/11/2020;08:00;0.297;9.3;1.6;2.4;190
26/11/2020;09:00;0.2805;10.8;1.2;1.8;741
26/11/2020;10:00;0.264;12;0.51;0.9;1527
26/11/2020;11:00;0.264;12.6;0.53;0.85;2076
26/11/2020;12:00;0.264;11.1;0.49;1;2322
26/11/2020;13:00;0.264;6.6;0.53;1.05;2295
26/11/2020;14:00;0.264;11.7;0.54;0.78;1790
26/11/2020;15:00;0.297;12.3;0.53;0.92;933
26/11/2020;16:00;0.297;12.9;0.53;0.99;336
26/11/2020;17:00;0.528;14.1;1.2;1.2;0
26/11/2020;18:00;0.594;9.24;2.53;2.53;0
26/11/2020;19:00;0.627;7.5;2.26;2.26;0
26/11/2020;20:00;0.627;6.6;1.4;1.4;0
26/11/2020;21:00;0.594;5.7;1.86;1.86;0
26/11/2020;22:00;0.627;3.6;1.27;1.26;0
26/11/2020;23:00;0.561;3.3;1.2;1.2;0
27/11/2020;00:00;0.561;2.64;0.9;0.73;0
27/11/2020;01:00;0.495;2.25;0.85;0.6;0
27/11/2020;02:00;0.297;1.95;0.62;0.56;0
27/11/2020;03:00;0.297;1.98;0.6;0.57;0
27/11/2020;04:00;0.297;1.8;0.58;0.56;0
27/11/2020;05:00;0.396;2.1;1;1;0
27/11/2020;06:00;0.363;3.9;1.3;2.7;0
27/11/2020;07:00;0.297;5.1;1.9;2.9;0
27/11/2020;08:00;0.297;9.3;1.6;2.4;234
27/11/2020;09:00;0.2805;10.8;1.2;1.8;792
27/11/2020;10:00;0.264;12;0.51;0.96;1534
27/11/2020;11:00;0.264;12.6;0.53;1.03;2141
27/11/2020;12:00;0.264;11.1;0.49;0.91;2290
27/11/2020;13:00;0.264;6.6;0.53;0.85;2007
27/11/2020;14:00;0.264;11.7;0.54;0.93;1541
27/11/2020;15:00;0.297;12.3;0.53;1.1;921
27/11/2020;16:00;0.297;12.9;0.53;0.69;339
27/11/2020;17:00;0.528;14.1;1.2;1.2;0
27/11/2020;18:00;0.594;9.24;1.7;2.53;0
27/11/2020;19:00;0.627;7.5;2.83;2.26;0
27/11/2020;20:00;0.627;6.6;2.9;2.3;0
27/11/2020;21:00;0.594;5.7;3.1;2.51;0
27/11/2020;22:00;0.627;3.6;3.4;2.6;0
27/11/2020;23:00;0.561;3.3;2.8;1.8;0
28/11/2020;00:00;0.594;2.64;1.95;0.73;0
28/11/2020;01:00;0.561;2.25;1.2;0.65;0
28/11/2020;02:00;0.363;1.95;0.9;0.58;0
28/11/2020;03:00;0.3465;1.98;0.85;0.57;0
28/11/2020;04:00;0.33;1.8;0.62;0.56;0
28/11/2020;05:00;0.396;2.1;0.6;0.9;0
28/11/2020;06:00;0.363;2.4;0.58;1.9;0
28/11/2020;07:00;0.297;2.1;1;2.9;0
28/11/2020;08:00;0.297;1.95;1.3;2.4;233
28/11/2020;09:00;0.2805;1.98;1.5;1.8;828
28/11/2020;10:00;0.231;1.8;1.7;1.2;1818
28/11/2020;11:00;0.2475;2.1;1.9;1.1;2395
28/11/2020;12:00;0.297;1.95;2.1;1.6;2791
28/11/2020;13:00;0.2805;2.25;2.15;1.8;2721
28/11/2020;14:00;0.2541;1.95;2.45;1.5;2401
28/11/2020;15:00;0.2904;2.01;2.5;1.4;1500
28/11/2020;16:00;0.3102;1.8;2.51;1.55;519
28/11/2020;17:00;0.528;2.1;2.35;1.9;0
28/11/2020;18:00;0.627;2.67;2.62;2.55;0
28/11/2020;19:00;0.66;2.25;2.65;2.7;0
28/11/2020;20:00;0.627;1.95;2.7;2;0
28/11/2020;21:00;0.597;2.1;2.83;2.4;0
28/11/2020;22:00;0.561;1.8;2.9;2.5;0
28/11/2020;23:00;0.528;2.13;3.1;1.9;0
29/11/2020;00:00;0.594;2.64;1.47;1.8;0
29/11/2020;01:00;0.561;2.25;1.1;1.1;0
29/11/2020;02:00;0.363;1.95;0.9;0.73;0
29/11/2020;03:00;0.3465;1.92;0.85;0.67;0
29/11/2020;04:00;0.33;1.8;0.62;0.67;0
29/11/2020;05:00;0.396;2.1;0.6;0.59;0
29/11/2020;06:00;0.363;2.64;0.58;1.3;0
29/11/2020;07:00;0.297;2.25;1;1.9;0
29/11/2020;08:00;0.297;1.95;1.3;2.4;239
29/11/2020;09:00;0.2805;1.98;1.4;2.5;695
29/11/2020;10:00;0.231;1.8;1.6;2.47;1323
29/11/2020;11:00;0.2475;2;1.9;2;1826
29/11/2020;12:00;0.297;2.49;2.1;2.53;2024
29/11/2020;13:00;0.2805;2.25;2.15;2.8;1738
29/11/2020;14:00;0.2541;1.95;2.45;2.1;1217
29/11/2020;15:00;0.2904;1.83;2.5;1.9;703
29/11/2020;16:00;0.3102;1.8;2.51;2.06;273
29/11/2020;17:00;0.528;2.1;2.35;1.2;0
29/11/2020;18:00;0.627;2.7;2.62;2.57;0
29/11/2020;19:00;0.66;2.25;2.65;2.8;0
29/11/2020;20:00;0.627;1.95;2.7;2.9;0
29/11/2020;21:00;0.597;1.98;2.52;3.1;0
29/11/2020;22:00;0.561;1.8;2.1;2.87;0
29/11/2020;23:00;0.528;2.1;1.4;2.02;0
30/11/2020;00:00;0.594;2.64;0.86;0.86;0
30/11/2020;01:00;0.561;2.25;0.73;0.73;0
30/11/2020;02:00;0.363;1.95;0.6;0.9;0
30/11/2020;03:00;0.3465;1.98;0.6;0.9;0
30/11/2020;04:00;0.33;1.8;0.6;0.9;0
30/11/2020;05:00;0.396;2.1;1;1.5;0
30/11/2020;06:00;0.363;3.9;1.8;2.7;0
30/11/2020;07:00;0.297;5.1;1.9;2.9;0
30/11/2020;08:00;0.297;9.3;1.6;2.4;177
30/11/2020;09:00;0.2805;10.8;1.2;1.8;523
30/11/2020;10:00;0.231;12;0.53;0.9;1051
30/11/2020;11:00;0.2475;12.6;0.54;0.8;1311
30/11/2020;12:00;0.297;11.1;0.53;0.95;1447
30/11/2020;13:00;0.2805;6.6;0.53;1.1;1543
30/11/2020;14:00;0.2541;11.7;0.53;1.05;1356
30/11/2020;15:00;0.2904;12.3;0.55;0.9;918
30/11/2020;16:00;0.3102;12.9;0.53;1.1;428
30/11/2020;17:00;0.528;14.1;1.2;1.8;0
30/11/2020;18:00;0.627;9.24;2.54;2.53;0
30/11/2020;19:00;0.66;7.5;2.27;2.26;0
30/11/2020;20:00;0.627;6.6;1.4;1.4;0
30/11/2020;21:00;0.594;5.7;1.87;1.86;0
30/11/2020;22:00;0.561;3.6;1.26;1.26;0
30/11/2020;23:00;0.528;3.3;1.2;1.2;0
01/12/2020;00:00;0.561;2.64;0.73;0.73;0
01/12/2020;01:00;0.495;2.25;0.6;0.6;0
01/12/2020;02:00;0.297;1.95;0.57;0.56;0
01/12/2020;03:00;0.297;1.98;0.56;0.56;0
01/12/2020;04:00;0.297;1.8;0.55;0.56;0
01/12/2020;05:00;0.396;2.1;1;1;0
01/12/2020;06:00;0.363;3.9;1.8;2.7;0
01/12/2020;07:00;0.297;5.1;1.9;2.9;0
01/12/2020;08:00;0.297;9.3;1.6;2.4;227
01/12/2020;09:00;0.2805;10.8;1.2;1.8;790
01/12/2020;10:00;0.264;12;0.51;0.9;1672
01/12/2020;11:00;0.264;12.6;0.53;0.85;2363
01/12/2020;12:00;0.264;11.1;0.49;1;2652
01/12/2020;13:00;0.264;6.6;0.53;1.05;2567
01/12/2020;14:00;0.264;11.7;0.54;0.78;2113
01/12/2020;15:00;0.297;12.3;0.53;0.92;1264
01/12/2020;16:00;0.297;12.9;0.53;0.99;420
01/12/2020;17:00;0.528;14.1;1.2;1.2;0
01/12/2020;18:00;0.594;9.24;2.53;2.53;0
01/12/2020;19:00;0.627;7.5;2.26;2.26;0
01/12/2020;20:00;0.627;6.6;1.4;1.4;0
01/12/2020;21:00;0.594;5.7;1.86;1.86;0
01/12/2020;22:00;0.627;3.6;1.27;1.26;0
01/12/2020;23:00;0.561;3.3;1.2;1.2;0
02/12/2020;00:00;0.561;2.64;0.86;0.73;0
02/12/2020;01:00;0.495;2.25;0.73;0.6;0
02/12/2020;02:00;0.297;1.95;0.6;0.56;0
02/12/2020;03:00;0.297;1.98;0.6;0.57;0
02/12/2020;04:00;0.297;1.8;0.6;0.56;0
02/12/2020;05:00;0.396;2.1;1;1;0
02/12/2020;06:00;0.363;3.9;1.8;2.7;0
02/12/2020;07:00;0.297;5.1;1.9;2.9;0
02/12/2020;08:00;0.297;9.3;1.6;2.4;223
02/12/2020;09:00;0.2805;10.8;1.2;1.8;1028
02/12/2020;10:00;0.264;12;0.53;0.96;2333
02/12/2020;11:00;0.264;12.6;0.54;1.03;3268
02/12/2020;12:00;0.264;11.1;0.53;0.91;3608
02/12/2020;13:00;0.264;6.6;0.53;0.85;3606
02/12/2020;14:00;0.264;11.7;0.53;0.93;2989
02/12/2020;15:00;0.297;12.3;0.55;1.1;1804
02/12/2020;16:00;0.297;12.9;0.53;0.69;565
02/12/2020;17:00;0.528;14.1;1.2;1.2;0
02/12/2020;18:00;0.594;9.24;2.54;2.53;0
02/12/2020;19:00;0.627;7.5;2.27;2.26;0
02/12/2020;20:00;0.627;6.6;1.4;1.4;0
02/12/2020;21:00;0.594;5.7;1.87;1.87;0
02/12/2020;22:00;0.627;3.6;1.26;1.26;0
02/12/2020;23:00;0.561;3.3;1.2;1.2;0
03/12/2020;00:00;0.561;2.64;0.73;0.73;0
03/12/2020;01:00;0.495;2.25;0.6;0.6;0
03/12/2020;02:00;0.297;1.95;0.57;0.56;0
03/12/2020;03:00;0.297;1.98;0.56;0.56;0
03/12/2020;04:00;0.297;1.8;0.55;0.56;0
03/12/2020;05:00;0.396;2.1;1;1;0
03/12/2020;06:00;0.363;3.9;1.8;2.7;0
03/12/2020;07:00;0.297;5.1;1.9;2.9;0
03/12/2020;08:00;0.297;9.3;1.6;2.4;176
03/12/2020;09:00;0.2805;10.8;1.2;1.8;555
03/12/2020;10:00;0.264;12;0.51;0.9;1300
03/12/2020;11:00;0.264;12.6;0.53;0.85;1927
03/12/2020;12:00;0.264;11.1;0.49;1;2404
03/12/2020;13:00;0.264;6.6;0.53;1.05;2450
03/12/2020;14:00;0.264;11.7;0.54;0.78;1994
03/12/2020;15:00;0.297;12.3;0.53;0.92;1152
03/12/2020;16:00;0.297;12.9;0.53;0.99;383
03/12/2020;17:00;0.528;14.1;1.2;1.2;0
03/12/2020;18:00;0.594;9.24;2.53;2.53;0
03/12/2020;19:00;0.627;7.5;2.26;2.26;0
03/12/2020;20:00;0.627;6.6;1.4;1.4;0
03/12/2020;21:00;0.594;5.7;1.86;1.86;0
03/12/2020;22:00;0.627;3.6;1.27;1.26;0
03/12/2020;23:00;0.561;3.3;1.2;1.2;0
04/12/2020;00:00;0.561;2.64;0.9;0.73;0
04/12/2020;01:00;0.495;2.25;0.85;0.6;0
04/12/2020;02:00;0.297;1.95;0.62;0.56;0
04/12/2020;03:00;0.297;1.98;0.6;0.57;0
04/12/2020;04:00;0.297;1.8;0.58;0.56;0
04/12/2020;05:00;0.396;2.1;1;1;0
04/12/2020;06:00;0.363;3.9;1.3;2.7;0
04/12/2020;07:00;0.297;5.1;1.9;2.9;0
04/12/2020;08:00;0.297;9.3;1.6;2.4;183
04/12/2020;09:00;0.2805;10.8;1.2;1.8;787
04/12/2020;10:00;0.264;12;0.51;0.96;1794
04/12/2020;11:00;0.264;12.6;0.53;1.03;2567
04/12/2020;12:00;0.264;11.1;0.49;0.91;2887
04/12/2020;13:00;0.264;6.6;0.53;0.85;2766
04/12/2020;14:00;0.264;11.7;0.54;0.93;2169
04/12/2020;15:00;0.297;12.3;0.53;1.1;1311
04/12/2020;16:00;0.297;12.9;0.53;0.69;454
04/12/2020;17:00;0.528;14.1;1.2;1.2;0
04/12/2020;18:00;0.594;9.24;1.7;2.53;0
04/12/2020;19:00;0.627;7.5;2.83;2.26;0
04/12/2020;20:00;0.627;6.6;2.9;2.3;0
04/12/2020;21:00;0.594;5.7;3.1;2.51;0
04/12/2020;22:00;0.627;3.6;3.4;2.6;0
04/12/2020;23:00;0.561;3.3;2.8;1.8;0
05/12/2020;00:00;0.594;2.64;1.95;0.73;0
05/12/2020;01:00;0.561;2.25;1.2;0.65;0
05/12/2020;02:00;0.363;1.95;0.9;0.58;0
05/12/2020;03:00;0.3465;1.98;0.85;0.57;0
05/12/2020;04:00;0.33;1.8;0.62;0.56;0
05/12/2020;05:00;0.396;2.1;0.6;0.9;0
05/12/2020;06:00;0.363;2.4;0.58;1.9;0
05/12/2020;07:00;0.297;2.1;1;2.9;0
05/12/2020;08:00;0.297;1.95;1.3;2.4;198
05/12/2020;09:00;0.2805;1.98;1.5;1.8;805
05/12/2020;10:00;0.231;1.8;1.7;1.2;1722
05/12/2020;11:00;0.2475;2.1;1.9;1.1;2358
05/12/2020;12:00;0.297;1.95;2.1;1.6;2680
05/12/2020;13:00;0.2805;2.25;2.15;1.8;2582
05/12/2020;14:00;0.2541;1.95;2.45;1.5;2110
05/12/2020;15:00;0.2904;2.01;2.5;1.4;1235
05/12/2020;16:00;0.3102;1.8;2.51;1.55;400
05/12/2020;17:00;0.528;2.1;2.35;1.9;0
05/12/2020;18:00;0.627;2.67;2.62;2.55;0
05/12/2020;19:00;0.66;2.25;2.65;2.7;0
05/12/2020;20:00;0.627;1.95;2.7;2;0
05/12/2020;21:00;0.597;2.1;2.83;2.4;0
05/12/2020;22:00;0.561;1.8;2.9;2.5;0
05/12/2020;23:00;0.528;2.13;3.1;1.9;0
06/12/2020;00:00;0.594;2.64;1.47;1.8;0
06/12/2020;01:00;0.561;2.25;1.1;1.1;0
06/12/2020;02:00;0.363;1.95;0.9;0.73;0
06/12/2020;03:00;0.3465;1.92;0.85;0.67;0
06/12/2020;04:00;0.33;1.8;0.62;0.67;0
06/12/2020;05:00;0.396;2.1;0.6;0.59;0
06/12/2020;06:00;0.363;2.64;0.58;1.3;0
06/12/2020;07:00;0.297;2.25;1;1.9;0
06/12/2020;08:00;0.297;1.95;1.3;2.4;196
06/12/2020;09:00;0.2805;1.98;1.4;2.5;705
06/12/2020;10:00;0.231;1.8;1.6;2.47;1559
06/12/2020;11:00;0.2475;2;1.9;2;2083
06/12/2020;12:00;0.297;2.49;2.1;2.53;2315
06/12/2020;13:00;0.2805;2.25;2.15;2.8;2233
06/12/2020;14:00;0.2541;1.95;2.45;2.1;1817
06/12/2020;15:00;0.2904;1.83;2.5;1.9;1080
06/12/2020;16:00;0.3102;1.8;2.51;2.06;366
06/12/2020;17:00;0.528;2.1;2.35;1.2;0
06/12/2020;18:00;0.627;2.7;2.62;2.57;0
06/12/2020;19:00;0.66;2.25;2.65;2.8;0
06/12/2020;20:00;0.627;1.95;2.7;2.9;0
06/12/2020;21:00;0.597;1.98;2.52;3.1;0
06/12/2020;22:00;0.561;1.8;2.1;2.87;0
06/12/2020;23:00;0.528;2.1;1.4;2.02;0
07/12/2020;00:00;0.561;2.64;0.86;0.86;0
07/12/2020;01:00;0.495;2.25;0.73;0.73;0
07/12/2020;02:00;0.297;1.95;0.6;0.9;0
07/12/2020;03:00;0.297;1.98;0.6;0.9;0
07/12/2020;04:00;0.297;1.8;0.6;0.9;0
07/12/2020;05:00;0.396;2.1;1;1.5;0
07/12/2020;06:00;0.363;3.9;1.8;2.7;0
07/12/2020;07:00;0.297;5.1;1.9;2.9;0
07/12/2020;08:00;0.297;9.3;1.6;2.4;202
07/12/2020;09:00;0.2805;10.8;1.2;1.8;757
07/12/2020;10:00;0.264;12;0.53;0.9;1589
07/12/2020;11:00;0.264;12.6;0.54;0.8;2098
07/12/2020;12:00;0.264;11.1;0.53;0.95;2312
07/12/2020;13:00;0.264;6.6;0.53;1.1;2165
07/12/2020;14:00;0.264;11.7;0.53;1.05;1714
07/12/2020;15:00;0.297;12.3;0.55;0.9;961
07/12/2020;16:00;0.297;12.9;0.53;1.1;320
07/12/2020;17:00;0.528;14.1;1.2;1.8;0
07/12/2020;18:00;0.594;9.24;2.54;2.53;0
07/12/2020;19:00;0.627;7.5;2.27;2.26;0
07/12/2020;20:00;0.627;6.6;1.4;1.4;0
07/12/2020;21:00;0.594;5.7;1.87;1.86;0
07/12/2020;22:00;0.627;3.6;1.26;1.26;0
07/12/2020;23:00;0.561;3.3;1.2;1.2;0
08/12/2020;00:00;0.561;2.64;0.73;0.73;0
08/12/2020;01:00;0.495;2.25;0.6;0.6;0
08/12/2020;02:00;0.297;1.95;0.57;0.56;0
08/12/2020;03:00;0.297;1.98;0.56;0.56;0
08/12/2020;04:00;0.297;1.8;0.55;0.56;0
08/12/2020;05:00;0.396;2.1;1;1;0
08/12/2020;06:00;0.363;3.9;1.8;2.7;0
08/12/2020;07:00;0.297;5.1;1.9;2.9;0
08/12/2020;08:00;0.297;9.3;1.6;2.4;183
08/12/2020;09:00;0.2805;10.8;1.2;1.8;653
08/12/2020;10:00;0.264;12;0.51;0.9;1412
08/12/2020;11:00;0.264;12.6;0.53;0.85;2030
08/12/2020;12:00;0.264;11.1;0.49;1;2226
08/12/2020;13:00;0.264;6.6;0.53;1.05;2237
08/12/2020;14:00;0.264;11.7;0.54;0.78;1859
08/12/2020;15:00;0.297;12.3;0.53;0.92;1168
08/12/2020;16:00;0.297;12.9;0.53;0.99;395
08/12/2020;17:00;0.528;14.1;1.2;1.2;0
08/12/2020;18:00;0.594;9.24;2.53;2.53;0
08/12/2020;19:00;0.627;7.5;2.26;2.26;0
08/12/2020;20:00;0.627;6.6;1.4;1.4;0
08/12/2020;21:00;0.594;5.7;1.86;1.86;0
08/12/2020;22:00;0.627;3.6;1.27;1.26;0
08/12/2020;23:00;0.561;3.3;1.2;1.2;0
09/12/2020;00:00;0.561;2.64;0.86;0.73;0
09/12/2020;01:00;0.495;2.25;0.73;0.6;0
09/12/2020;02:00;0.297;1.95;0.6;0.56;0
09/12/2020;03:00;0.297;1.98;0.6;0.57;0
09/12/2020;04:00;0.297;1.8;0.6;0.56;0
09/12/2020;05:00;0.396;2.1;1;1;0
09/12/2020;06:00;0.363;3.9;1.8;2.7;0
09/12/2020;07:00;0.297;5.1;1.9;2.9;0
09/12/2020;08:00;0.297;9.3;1.6;2.4;202
09/12/2020;09:00;0.2805;10.8;1.2;1.8;959
09/12/2020;10:00;0.264;12;0.53;0.96;2276
09/12/2020;11:00;0.264;12.6;0.54;1.03;3168
09/12/2020;12:00;0.264;11.1;0.53;0.91;3427
09/12/2020;13:00;0.264;6.6;0.53;0.85;3302
09/12/2020;14:00;0.264;11.7;0.53;0.93;2641
09/12/2020;15:00;0.297;12.3;0.55;1.1;1458
09/12/2020;16:00;0.297;12.9;0.53;0.69;447
09/12/2020;17:00;0.528;14.1;1.2;1.2;0
09/12/2020;18:00;0.594;9.24;2.54;2.53;0
09/12/2020;19:00;0.627;7.5;2.27;2.26;0
09/12/2020;20:00;0.627;6.6;1.4;1.4;0
09/12/2020;21:00;0.594;5.7;1.87;1.87;0
09/12/2020;22:00;0.627;3.6;1.26;1.26;0
09/12/2020;23:00;0.561;3.3;1.2;1.2;0
10/12/2020;00:00;0.561;2.64;0.73;0.73;0
10/12/2020;01:00;0.495;2.25;0.6;0.6;0
10/12/2020;02:00;0.297;1.95;0.57;0.56;0
10/12/2020;03:00;0.297;1.98;0.56;0.56;0
10/12/2020;04:00;0.297;1.8;0.55;0.56;0
10/12/2020;05:00;0.396;2.1;1;1;0
10/12/2020;06:00;0.363;3.9;1.8;2.7;0
10/12/2020;07:00;0.297;5.1;1.9;2.9;0
10/12/2020;08:00;0.297;9.3;1.6;2.4;152
10/12/2020;09:00;0.2805;10.8;1.2;1.8;315
10/12/2020;10:00;0.264;12;0.51;0.9;605
10/12/2020;11:00;0.264;12.6;0.53;0.85;932
10/12/2020;12:00;0.264;11.1;0.49;1;1221
10/12/2020;13:00;0.264;6.6;0.53;1.05;1344
10/12/2020;14:00;0.264;11.7;0.54;0.78;1167
10/12/2020;15:00;0.297;12.3;0.53;0.92;726
10/12/2020;16:00;0.297;12.9;0.53;0.99;289
10/12/2020;17:00;0.528;14.1;1.2;1.2;0
10/12/2020;18:00;0.594;9.24;2.53;2.53;0
10/12/2020;19:00;0.627;7.5;2.26;2.26;0
10/12/2020;20:00;0.627;6.6;1.4;1.4;0
